order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
10915,3612,354,7,1886.0,20,10561.6
10916,3613,141,7,1089.01,20,6098.46
10917,3613,100,4,210.37,5,799.41
10918,3613,459,9,318.82,10,2582.44
10919,3613,74,4,1837.01,5,6980.64
10920,3613,470,6,1427.34,15,7279.43
10921,3614,170,9,1497.17,15,11453.35
10922,3615,412,9,1359.45,20,9788.04
10923,3615,54,1,706.34,0,706.34
10924,3615,245,8,949.55,5,7216.58
10925,3615,27,8,842.69,5,6404.44
10926,3615,390,9,18.87,10,152.85
10927,3616,340,7,424.39,5,2822.19
10928,3616,341,1,831.82,0,831.82
10929,3616,120,10,973.47,5,9247.97
10930,3616,50,4,1016.82,20,3253.82
10931,3616,466,6,995.91,10,5377.91
10932,3617,497,5,96.39,10,433.75
10933,3617,203,7,651.18,10,4102.43
10934,3617,299,4,1169.65,20,3742.88
10935,3618,298,8,1467.94,10,10569.17
10936,3618,253,7,484.47,5,3221.73
10937,3619,382,4,349.54,15,1188.44
10938,3619,480,7,120.91,5,804.05
10939,3619,136,5,1543.78,20,6175.12
10940,3620,369,2,1191.23,5,2263.34
10941,3620,31,3,1434.35,10,3872.74
10942,3620,208,3,604.73,0,1814.19
10943,3621,288,8,606.76,5,4611.38
10944,3621,319,1,374.53,15,318.35
10945,3621,300,4,1538.52,0,6154.08
10946,3622,142,6,235.4,20,1129.92
10947,3623,69,6,1155.61,10,6240.29
10948,3624,382,6,349.54,15,1782.65
10949,3625,399,7,322.23,15,1917.27
10950,3625,437,9,1822.84,15,13944.73
10951,3625,229,2,1429.25,10,2572.65
10952,3625,199,8,202.31,5,1537.56
10953,3626,225,3,1638.29,5,4669.13
10954,3626,59,3,1886.68,15,4811.03
10955,3626,261,5,1900.12,0,9500.6
10956,3627,322,5,1169.84,15,4971.82
10957,3627,261,4,1900.12,0,7600.48
10958,3627,105,2,330.06,5,627.11
10959,3628,296,10,1291.69,10,11625.21
10960,3628,379,4,1952.42,20,6247.74
10961,3628,185,1,225.13,20,180.1
10962,3628,459,9,318.82,10,2582.44
10963,3628,223,3,373.46,10,1008.34
10964,3629,304,7,85.29,15,507.48
10965,3629,286,9,1063.82,20,7659.5
10966,3629,416,5,1307.03,0,6535.15
10967,3629,46,4,1557.13,0,6228.52
10968,3629,353,10,1282.68,5,12185.46
10969,3630,441,2,923.9,5,1755.41
10970,3630,104,9,1161.65,15,8886.62
10971,3630,276,9,1707.29,15,13060.77
10972,3630,41,2,1675.16,20,2680.26
10973,3631,298,9,1467.94,15,11229.74
10974,3631,24,6,1923.55,10,10387.17
10975,3631,74,3,1837.01,0,5511.03
10976,3631,380,3,1114.47,20,2674.73
10977,3631,489,1,1929.91,15,1640.42
10978,3632,408,10,8.24,5,78.28
10979,3632,102,7,535.23,10,3371.95
10980,3632,71,2,973.3,10,1751.94
10981,3633,391,7,1564.6,20,8761.76
10982,3633,96,4,1916.16,20,6131.71
10983,3633,53,6,689.48,10,3723.19
10984,3633,151,9,1841.2,0,16570.8
10985,3634,218,1,1107.76,5,1052.37
10986,3634,112,3,983.55,5,2803.12
10987,3634,450,2,315.46,15,536.28
10988,3635,47,7,1139.95,5,7580.67
10989,3635,118,6,1880.58,10,10155.13
10990,3636,155,8,600.19,20,3841.22
10991,3636,252,2,123.17,15,209.39
10992,3636,185,8,225.13,0,1801.04
10993,3636,460,1,1679.81,15,1427.84
10994,3636,413,9,1170.47,5,10007.52
10995,3637,322,8,1169.84,20,7486.98
10996,3638,225,6,1638.29,20,7863.79
10997,3638,453,7,136.01,0,952.07
10998,3639,59,7,1886.68,15,11225.75
10999,3639,304,4,85.29,10,307.04
11000,3640,299,2,1169.65,0,2339.3
11001,3640,65,5,1001.49,0,5007.45
11002,3640,297,5,899.33,0,4496.65
11003,3640,382,5,349.54,10,1572.93
11004,3640,179,8,1506.0,0,12048.0
11005,3641,401,1,1621.16,5,1540.1
11006,3641,213,2,1142.77,20,1828.43
11007,3641,366,7,1588.82,15,9453.48
11008,3641,127,1,1406.82,10,1266.14
11009,3642,129,6,1531.01,10,8267.45
11010,3642,274,5,489.89,0,2449.45
11011,3642,184,8,1661.03,0,13288.24
11012,3642,452,7,1934.16,10,12185.21
11013,3642,389,6,1615.81,20,7755.89
11014,3643,353,7,1282.68,15,7631.95
11015,3643,348,6,1067.35,10,5763.69
11016,3643,424,3,1074.36,10,2900.77
11017,3644,28,8,770.75,0,6166.0
11018,3644,142,5,235.4,5,1118.15
11019,3644,337,7,191.32,5,1272.28
11020,3644,103,3,525.66,10,1419.28
11021,3644,134,1,1612.67,15,1370.77
11022,3645,182,9,1197.65,15,9162.02
11023,3645,6,4,538.91,15,1832.29
11024,3645,440,8,1586.56,20,10153.98
11025,3645,481,5,341.6,0,1708.0
11026,3645,38,1,76.5,10,68.85
11027,3646,20,2,1319.71,5,2507.45
11028,3646,56,10,841.29,15,7150.96
11029,3646,137,2,1736.9,10,3126.42
11030,3646,451,8,735.14,5,5587.06
11031,3646,433,7,1911.66,0,13381.62
11032,3647,245,1,949.55,10,854.6
11033,3647,280,6,120.43,10,650.32
11034,3648,308,8,1628.59,10,11725.85
11035,3648,211,3,192.34,0,577.02
11036,3648,336,2,1769.49,20,2831.18
11037,3648,6,6,538.91,10,2910.11
11038,3649,303,6,137.82,15,702.88
11039,3649,493,1,1538.39,5,1461.47
11040,3649,238,9,570.77,15,4366.39
11041,3650,57,8,286.07,10,2059.7
11042,3650,345,9,1978.55,10,16026.26
11043,3650,146,4,1561.84,0,6247.36
11044,3650,494,6,1111.82,5,6337.37
11045,3650,163,3,487.37,5,1389.0
11046,3651,295,8,1054.79,10,7594.49
11047,3651,285,6,1677.42,20,8051.62
11048,3652,83,2,168.46,10,303.23
11049,3652,421,10,1702.42,5,16172.99
11050,3652,332,5,1232.4,20,4929.6
11051,3653,54,9,706.34,0,6357.06
11052,3653,413,3,1170.47,20,2809.13
11053,3653,422,10,1677.38,20,13419.04
11054,3653,441,6,923.9,5,5266.23
11055,3654,26,2,1504.89,5,2859.29
11056,3654,338,6,854.29,0,5125.74
11057,3654,356,2,326.62,10,587.92
11058,3654,148,2,447.49,10,805.48
11059,3655,112,1,983.55,10,885.19
11060,3656,280,3,120.43,5,343.23
11061,3656,7,1,188.98,10,170.08
11062,3656,278,8,1759.91,0,14079.28
11063,3657,99,2,687.18,20,1099.49
11064,3657,445,8,1121.11,5,8520.44
11065,3658,229,1,1429.25,10,1286.33
11066,3658,240,1,412.68,20,330.14
11067,3658,400,3,294.37,20,706.49
11068,3659,39,4,1325.21,0,5300.84
11069,3660,56,8,841.29,5,6393.8
11070,3660,148,4,447.49,10,1610.96
11071,3660,419,10,642.36,20,5138.88
11072,3661,495,10,600.53,15,5104.5
11073,3661,317,1,192.47,10,173.22
11074,3662,66,6,1426.2,20,6845.76
11075,3662,238,5,570.77,20,2283.08
11076,3662,248,10,1854.72,15,15765.12
11077,3662,205,4,1627.61,5,6184.92
11078,3663,153,7,643.2,20,3601.92
11079,3663,246,4,1966.08,0,7864.32
11080,3664,180,8,769.94,5,5851.54
11081,3665,205,10,1627.61,5,15462.29
11082,3665,140,7,137.47,0,962.29
11083,3666,40,10,93.82,5,891.29
11084,3667,10,4,170.22,20,544.7
11085,3667,345,9,1978.55,15,15135.91
11086,3667,40,1,93.82,15,79.75
11087,3667,427,8,1865.12,20,11936.77
11088,3667,310,3,576.89,20,1384.54
11089,3668,416,8,1307.03,5,9933.43
11090,3669,22,2,146.76,15,249.49
11091,3669,242,4,1799.38,15,6117.89
11092,3670,381,4,854.36,15,2904.82
11093,3671,8,4,1958.73,10,7051.43
11094,3671,311,6,944.16,20,4531.97
11095,3671,69,7,1155.61,10,7280.34
11096,3672,4,1,1254.13,20,1003.3
11097,3673,60,5,85.07,5,404.08
11098,3673,308,2,1628.59,10,2931.46
11099,3674,202,9,1120.44,15,8571.37
11100,3675,392,2,1208.74,0,2417.48
11101,3675,171,8,1444.19,15,9820.49
11102,3675,120,6,973.47,15,4964.7
11103,3675,366,7,1588.82,5,10565.65
11104,3675,73,1,1979.95,20,1583.96
11105,3676,8,3,1958.73,15,4994.76
11106,3677,407,8,1788.45,20,11446.08
11107,3677,476,5,288.67,10,1299.02
11108,3677,165,3,1246.99,15,3179.82
11109,3677,260,9,437.01,0,3933.09
11110,3678,31,2,1434.35,5,2725.26
11111,3679,440,9,1586.56,20,11423.23
11112,3679,23,10,1041.89,20,8335.12
11113,3679,400,6,294.37,10,1589.6
11114,3679,337,9,191.32,0,1721.88
11115,3680,218,6,1107.76,15,5649.58
11116,3680,458,5,1862.19,5,8845.4
11117,3680,21,1,568.28,10,511.45
11118,3680,223,3,373.46,15,952.32
11119,3680,439,3,270.73,10,730.97
11120,3681,77,4,1362.58,15,4632.77
11121,3681,117,5,117.86,10,530.37
11122,3681,81,4,1196.09,20,3827.49
11123,3681,299,7,1169.65,10,7368.8
11124,3681,213,6,1142.77,0,6856.62
11125,3682,302,1,303.69,15,258.14
11126,3682,128,5,1773.58,10,7981.11
11127,3682,309,7,793.8,10,5000.94
11128,3682,87,5,1441.49,5,6847.08
11129,3682,264,1,1131.71,5,1075.12
11130,3683,428,6,1084.4,0,6506.4
11131,3683,365,8,108.38,10,780.34
11132,3684,397,8,901.83,10,6493.18
11133,3685,358,9,12.81,5,109.53
11134,3685,158,1,1687.88,20,1350.3
11135,3685,75,3,1908.57,15,4866.85
11136,3685,366,3,1588.82,20,3813.17
11137,3685,442,5,1798.68,10,8094.06
11138,3686,212,5,816.57,5,3878.71
11139,3686,11,8,740.54,20,4739.46
11140,3686,471,9,780.97,20,5622.98
11141,3686,167,2,1773.29,5,3369.25
11142,3686,221,4,586.09,5,2227.14
11143,3687,356,6,326.62,10,1763.75
11144,3687,362,8,806.81,10,5809.03
11145,3687,194,9,631.85,5,5402.32
11146,3687,490,3,1869.92,20,4487.81
11147,3687,209,1,801.49,20,641.19
11148,3688,275,1,777.94,20,622.35
11149,3688,339,9,138.91,20,1000.15
11150,3688,50,4,1016.82,20,3253.82
11151,3689,245,3,949.55,0,2848.65
11152,3689,68,6,1003.38,10,5418.25
11153,3689,9,6,1432.63,5,8165.99
11154,3690,183,10,1737.7,0,17377.0
11155,3691,214,1,1158.24,0,1158.24
11156,3691,320,6,23.47,0,140.82
11157,3691,462,6,1695.67,10,9156.62
11158,3691,401,3,1621.16,10,4377.13
11159,3692,176,2,1289.96,20,2063.94
11160,3692,377,9,172.72,20,1243.58
11161,3692,408,8,8.24,0,65.92
11162,3693,321,5,149.0,20,596.0
11163,3694,270,4,1961.99,10,7063.16
11164,3694,309,7,793.8,10,5000.94
11165,3694,290,6,1651.41,0,9908.46
11166,3694,105,4,330.06,15,1122.2
11167,3694,426,2,518.6,20,829.76
11168,3695,419,4,642.36,5,2440.97
11169,3696,116,7,761.02,0,5327.14
11170,3696,5,1,1066.77,15,906.75
11171,3696,24,6,1923.55,0,11541.3
11172,3697,274,3,489.89,10,1322.7
11173,3697,285,2,1677.42,0,3354.84
11174,3697,499,6,1031.1,20,4949.28
11175,3697,108,7,1686.43,5,11214.76
11176,3698,268,5,1495.39,10,6729.26
11177,3698,370,6,1755.46,10,9479.48
11178,3698,44,3,1255.5,10,3389.85
11179,3699,355,1,1801.77,5,1711.68
11180,3699,497,9,96.39,15,737.38
11181,3699,85,9,955.5,5,8169.52
11182,3700,127,2,1406.82,5,2672.96
11183,3700,110,6,222.19,5,1266.48
11184,3700,316,4,726.27,15,2469.32
11185,3700,387,3,1577.65,0,4732.95
11186,3701,405,10,1992.06,15,16932.51
11187,3701,52,4,1909.89,20,6111.65
11188,3701,323,9,459.08,20,3305.38
11189,3701,216,7,558.54,10,3518.8
11190,3702,440,1,1586.56,0,1586.56
11191,3702,456,3,1257.34,15,3206.22
11192,3702,166,1,501.14,10,451.03
11193,3703,476,6,288.67,5,1645.42
11194,3703,442,3,1798.68,20,4316.83
11195,3704,200,9,1876.98,5,16048.18
11196,3704,134,10,1612.67,10,14514.03
11197,3704,179,3,1506.0,5,4292.1
11198,3704,389,10,1615.81,20,12926.48
11199,3704,52,4,1909.89,15,6493.63
11200,3705,473,1,1742.76,20,1394.21
11201,3705,147,3,1034.13,10,2792.15
11202,3706,333,7,260.98,10,1644.17
11203,3706,213,3,1142.77,15,2914.06
11204,3706,142,9,235.4,0,2118.6
11205,3707,120,4,973.47,15,3309.8
11206,3707,180,1,769.94,5,731.44
11207,3708,429,5,1387.8,10,6245.1
11208,3708,96,3,1916.16,20,4598.78
11209,3708,352,1,678.95,15,577.11
11210,3709,105,7,330.06,0,2310.42
11211,3709,124,10,1888.05,15,16048.42
11212,3709,68,5,1003.38,5,4766.05
11213,3710,105,10,330.06,10,2970.54
11214,3710,160,10,1923.61,15,16350.68
11215,3710,421,2,1702.42,20,2723.87
11216,3710,279,5,326.03,0,1630.15
11217,3711,157,1,270.23,15,229.7
11218,3711,458,3,1862.19,5,5307.24
11219,3711,345,9,1978.55,0,17806.95
11220,3711,172,5,939.62,10,4228.29
11221,3712,60,10,85.07,20,680.56
11222,3712,290,4,1651.41,10,5945.08
11223,3712,230,1,1898.79,10,1708.91
11224,3712,149,10,997.4,0,9974.0
11225,3713,200,8,1876.98,5,14265.05
11226,3713,169,6,842.98,0,5057.88
11227,3713,161,7,336.53,10,2120.14
11228,3713,47,7,1139.95,0,7979.65
11229,3714,479,4,335.7,10,1208.52
11230,3714,280,7,120.43,0,843.01
11231,3714,411,4,579.91,10,2087.68
11232,3715,208,7,604.73,10,3809.8
11233,3715,180,6,769.94,10,4157.68
11234,3715,467,8,486.8,10,3504.96
11235,3716,385,6,318.7,0,1912.2
11236,3716,267,8,263.17,5,2000.09
11237,3716,245,5,949.55,20,3798.2
11238,3716,496,5,296.21,0,1481.05
11239,3716,20,7,1319.71,15,7852.27
11240,3717,439,4,270.73,0,1082.92
11241,3717,111,3,766.36,10,2069.17
11242,3717,69,2,1155.61,5,2195.66
11243,3717,349,4,947.77,20,3032.86
11244,3718,465,10,1963.77,5,18655.81
11245,3718,409,2,1288.43,5,2448.02
11246,3718,310,8,576.89,10,4153.61
11247,3718,406,1,320.6,15,272.51
11248,3719,227,4,601.2,5,2284.56
11249,3719,300,10,1538.52,15,13077.42
11250,3719,237,9,1392.56,10,11279.74
11251,3719,483,4,1339.17,10,4821.01
11252,3720,276,2,1707.29,5,3243.85
11253,3720,84,8,1616.1,5,12282.36
11254,3720,398,7,1458.14,5,9696.63
11255,3720,445,9,1121.11,5,9585.49
11256,3720,417,5,333.81,20,1335.24
11257,3721,134,6,1612.67,20,7740.82
11258,3721,142,7,235.4,0,1647.8
11259,3721,173,3,1309.81,10,3536.49
11260,3721,40,1,93.82,5,89.13
11261,3721,302,8,303.69,10,2186.57
11262,3722,309,4,793.8,15,2698.92
11263,3722,104,5,1161.65,5,5517.84
11264,3722,46,3,1557.13,0,4671.39
11265,3723,127,5,1406.82,20,5627.28
11266,3723,349,7,947.77,15,5639.23
11267,3723,115,1,1904.75,20,1523.8
11268,3723,431,1,1905.44,20,1524.35
11269,3724,23,4,1041.89,10,3750.8
11270,3725,337,2,191.32,15,325.24
11271,3726,262,8,1216.68,15,8273.42
11272,3726,160,5,1923.61,15,8175.34
11273,3726,273,2,1117.25,0,2234.5
11274,3727,193,8,955.86,15,6499.85
11275,3727,199,2,202.31,20,323.7
11276,3727,346,10,952.18,10,8569.62
11277,3727,295,7,1054.79,0,7383.53
11278,3728,402,1,1286.55,10,1157.89
11279,3728,169,8,842.98,5,6406.65
11280,3728,202,1,1120.44,10,1008.4
11281,3728,150,5,1507.33,0,7536.65
11282,3729,141,8,1089.01,5,8276.48
11283,3730,294,10,1250.57,15,10629.84
11284,3731,299,5,1169.65,0,5848.25
11285,3731,122,2,1626.29,5,3089.95
11286,3731,89,4,1555.84,5,5912.19
11287,3732,354,9,1886.0,10,15276.6
11288,3732,170,8,1497.17,10,10779.62
11289,3733,228,7,1384.6,0,9692.2
11290,3733,64,3,944.1,20,2265.84
11291,3733,129,10,1531.01,20,12248.08
11292,3734,443,1,1361.83,10,1225.65
11293,3734,308,8,1628.59,0,13028.72
11294,3734,324,1,733.38,0,733.38
11295,3734,241,10,1377.82,15,11711.47
11296,3735,490,3,1869.92,0,5609.76
11297,3736,467,5,486.8,5,2312.3
11298,3736,459,1,318.82,10,286.94
11299,3736,141,4,1089.01,0,4356.04
11300,3736,407,7,1788.45,15,10641.28
11301,3736,25,1,1494.71,15,1270.5
11302,3737,80,3,606.39,15,1546.29
11303,3737,496,3,296.21,0,888.63
11304,3738,414,7,1968.64,5,13091.46
11305,3738,173,9,1309.81,5,11198.88
11306,3738,325,6,609.05,0,3654.3
11307,3738,468,5,1376.14,20,5504.56
11308,3739,423,10,1390.22,20,11121.76
11309,3740,14,8,473.49,10,3409.13
11310,3740,250,1,949.62,15,807.18
11311,3740,247,3,663.61,0,1990.83
11312,3741,143,1,1085.6,5,1031.32
11313,3741,431,2,1905.44,0,3810.88
11314,3741,342,8,195.71,5,1487.4
11315,3741,51,7,1600.55,15,9523.27
11316,3742,302,1,303.69,5,288.51
11317,3743,68,7,1003.38,10,6321.29
11318,3743,271,4,1231.4,15,4186.76
11319,3744,307,5,410.13,0,2050.65
11320,3744,30,1,442.11,10,397.9
11321,3745,121,3,773.12,15,1971.46
11322,3745,363,2,732.18,15,1244.71
11323,3745,220,3,578.51,15,1475.2
11324,3745,308,3,1628.59,20,3908.62
11325,3746,497,7,96.39,0,674.73
11326,3746,239,4,585.66,5,2225.51
11327,3746,439,3,270.73,10,730.97
11328,3747,44,10,1255.5,5,11927.25
11329,3747,462,7,1695.67,15,10089.24
11330,3747,9,7,1432.63,20,8022.73
11331,3747,65,6,1001.49,20,4807.15
11332,3747,417,3,333.81,20,801.14
11333,3748,21,8,568.28,0,4546.24
11334,3749,203,1,651.18,15,553.5
11335,3749,304,8,85.29,5,648.2
11336,3749,244,3,1503.56,20,3608.54
11337,3749,51,8,1600.55,15,10883.74
11338,3750,409,4,1288.43,15,4380.66
11339,3750,314,9,441.08,15,3374.26
11340,3750,218,9,1107.76,5,9471.35
11341,3751,260,7,437.01,20,2447.26
11342,3751,400,8,294.37,20,1883.97
11343,3751,261,7,1900.12,5,12635.8
11344,3751,216,6,558.54,20,2680.99
11345,3752,450,1,315.46,5,299.69
11346,3752,362,5,806.81,15,3428.94
11347,3752,229,10,1429.25,15,12148.62
11348,3753,254,6,1763.93,20,8466.86
11349,3753,96,8,1916.16,10,13796.35
11350,3754,435,1,378.01,5,359.11
11351,3754,211,2,192.34,20,307.74
11352,3754,453,10,136.01,20,1088.08
11353,3754,361,6,171.53,15,874.8
11354,3754,14,2,473.49,20,757.58
11355,3755,163,9,487.37,0,4386.33
11356,3755,216,2,558.54,0,1117.08
11357,3755,462,4,1695.67,0,6782.68
11358,3755,494,5,1111.82,5,5281.14
11359,3755,382,9,349.54,10,2831.27
11360,3756,407,8,1788.45,10,12876.84
11361,3757,434,3,597.46,20,1433.9
11362,3757,429,1,1387.8,10,1249.02
11363,3757,500,2,960.63,10,1729.13
11364,3757,42,7,1227.2,5,8160.88
11365,3757,40,3,93.82,0,281.46
11366,3758,130,7,627.42,5,4172.34
11367,3758,306,2,1179.43,20,1887.09
11368,3759,241,4,1377.82,5,5235.72
11369,3759,361,2,171.53,20,274.45
11370,3759,405,10,1992.06,20,15936.48
11371,3760,86,4,90.3,10,325.08
11372,3760,261,9,1900.12,10,15390.97
11373,3761,267,6,263.17,10,1421.12
11374,3762,246,4,1966.08,0,7864.32
11375,3762,416,3,1307.03,0,3921.09
11376,3763,464,7,1929.7,5,12832.5
11377,3763,321,5,149.0,20,596.0
11378,3763,338,1,854.29,15,726.15
11379,3763,171,9,1444.19,10,11697.94
11380,3764,245,1,949.55,5,902.07
11381,3765,463,7,1232.98,15,7336.23
11382,3765,389,6,1615.81,20,7755.89
11383,3765,321,2,149.0,0,298.0
11384,3766,339,7,138.91,5,923.75
11385,3767,128,4,1773.58,20,5675.46
11386,3767,155,5,600.19,15,2550.81
11387,3767,332,2,1232.4,5,2341.56
11388,3767,91,10,343.2,0,3432.0
11389,3768,367,10,602.38,5,5722.61
11390,3768,346,7,952.18,20,5332.21
11391,3769,288,5,606.76,20,2427.04
11392,3769,263,3,70.09,0,210.27
11393,3769,130,10,627.42,10,5646.78
11394,3770,432,2,1877.27,15,3191.36
11395,3770,218,6,1107.76,10,5981.9
11396,3771,375,9,1516.85,0,13651.65
11397,3771,145,8,631.13,20,4039.23
11398,3771,32,2,1392.28,5,2645.33
11399,3771,103,10,525.66,20,4205.28
11400,3771,239,6,585.66,20,2811.17
11401,3772,9,3,1432.63,15,3653.21
11402,3773,473,3,1742.76,5,4966.87
11403,3773,73,4,1979.95,15,6731.83
11404,3773,277,7,1137.57,15,6768.54
11405,3773,43,5,1901.79,0,9508.95
11406,3773,363,8,732.18,5,5564.57
11407,3774,144,2,18.18,0,36.36
11408,3774,291,3,1997.04,10,5392.01
11409,3774,302,8,303.69,0,2429.52
11410,3775,111,7,766.36,15,4559.84
11411,3775,6,9,538.91,0,4850.19
11412,3775,306,9,1179.43,15,9022.64
11413,3775,224,1,1330.03,15,1130.53
11414,3776,282,1,405.66,0,405.66
11415,3776,281,5,1302.78,20,5211.12
11416,3776,455,10,575.39,0,5753.9
11417,3776,294,1,1250.57,0,1250.57
11418,3776,477,1,421.49,0,421.49
11419,3777,474,6,276.46,10,1492.88
11420,3777,246,4,1966.08,0,7864.32
11421,3777,314,2,441.08,15,749.84
11422,3777,61,1,1578.88,10,1420.99
11423,3777,317,1,192.47,10,173.22
11424,3778,91,10,343.2,10,3088.8
11425,3778,219,10,1223.77,20,9790.16
11426,3779,342,7,195.71,10,1232.97
11427,3780,358,4,12.81,5,48.68
11428,3780,391,8,1564.6,5,11890.96
11429,3781,55,10,1170.5,20,9364.0
11430,3781,400,10,294.37,0,2943.7
11431,3782,161,6,336.53,15,1716.3
11432,3782,300,10,1538.52,20,12308.16
11433,3782,265,4,464.8,10,1673.28
11434,3782,98,10,1243.15,20,9945.2
11435,3782,72,8,746.15,15,5073.82
11436,3783,277,6,1137.57,20,5460.34
11437,3783,309,6,793.8,15,4048.38
11438,3783,378,5,1621.81,10,7298.14
11439,3783,54,5,706.34,20,2825.36
11440,3784,218,10,1107.76,10,9969.84
11441,3785,246,1,1966.08,0,1966.08
11442,3786,321,6,149.0,5,849.3
11443,3786,388,9,434.0,5,3710.7
11444,3787,264,7,1131.71,20,6337.58
11445,3787,371,10,1502.39,20,12019.12
11446,3788,7,4,188.98,5,718.12
11447,3788,210,4,954.61,5,3627.52
11448,3788,74,5,1837.01,15,7807.29
11449,3789,17,10,1889.41,5,17949.4
11450,3789,322,4,1169.84,5,4445.39
11451,3789,104,3,1161.65,0,3484.95
11452,3790,408,4,8.24,0,32.96
11453,3790,473,10,1742.76,0,17427.6
11454,3791,52,5,1909.89,5,9071.98
11455,3791,468,2,1376.14,15,2339.44
11456,3791,322,10,1169.84,10,10528.56
11457,3791,150,1,1507.33,0,1507.33
11458,3791,247,4,663.61,0,2654.44
11459,3792,159,7,673.99,5,4482.03
11460,3793,111,4,766.36,0,3065.44
11461,3793,349,1,947.77,5,900.38
11462,3794,172,2,939.62,5,1785.28
11463,3794,441,2,923.9,15,1570.63
11464,3794,433,9,1911.66,20,13763.95
11465,3795,143,6,1085.6,0,6513.6
11466,3795,252,2,123.17,15,209.39
11467,3796,89,6,1555.84,0,9335.04
11468,3796,71,5,973.3,0,4866.5
11469,3796,416,10,1307.03,20,10456.24
11470,3796,421,6,1702.42,20,8171.62
11471,3797,178,2,1728.78,20,2766.05
11472,3797,89,6,1555.84,10,8401.54
11473,3798,433,1,1911.66,20,1529.33
11474,3798,386,3,1837.39,20,4409.74
11475,3799,4,2,1254.13,0,2508.26
11476,3799,296,9,1291.69,15,9881.43
11477,3800,70,2,1958.35,20,3133.36
11478,3800,478,10,1174.58,20,9396.64
11479,3801,152,4,962.85,15,3273.69
11480,3801,55,6,1170.5,10,6320.7
11481,3801,218,10,1107.76,5,10523.72
11482,3801,381,5,854.36,5,4058.21
11483,3802,398,5,1458.14,0,7290.7
11484,3802,211,8,192.34,15,1307.91
11485,3802,39,2,1325.21,0,2650.42
11486,3802,182,9,1197.65,15,9162.02
11487,3803,65,1,1001.49,5,951.42
11488,3803,494,4,1111.82,20,3557.82
11489,3803,278,3,1759.91,20,4223.78
11490,3803,121,5,773.12,10,3479.04
11491,3804,421,6,1702.42,5,9703.79
11492,3804,138,3,1878.35,20,4508.04
11493,3804,256,4,1890.49,15,6427.67
11494,3804,20,5,1319.71,15,5608.77
11495,3805,456,9,1257.34,15,9618.65
11496,3805,225,8,1638.29,20,10485.06
11497,3805,283,5,1822.33,20,7289.32
11498,3805,55,1,1170.5,15,994.92
11499,3805,48,9,1087.91,15,8322.51
11500,3806,373,5,319.35,0,1596.75
11501,3806,64,9,944.1,0,8496.9
11502,3806,246,3,1966.08,20,4718.59
11503,3806,317,4,192.47,10,692.89
11504,3806,367,10,602.38,20,4819.04
11505,3807,72,2,746.15,10,1343.07
11506,3807,398,3,1458.14,20,3499.54
11507,3807,114,3,1230.68,15,3138.23
11508,3808,156,3,305.76,20,733.82
11509,3809,409,3,1288.43,20,3092.23
11510,3809,248,2,1854.72,5,3523.97
11511,3809,74,7,1837.01,15,10930.21
11512,3809,361,10,171.53,0,1715.3
11513,3809,367,3,602.38,10,1626.43
11514,3810,219,7,1223.77,5,8138.07
11515,3810,101,8,1832.07,15,12458.08
11516,3810,395,6,890.1,0,5340.6
11517,3810,366,7,1588.82,5,10565.65
11518,3811,258,8,1814.62,20,11613.57
11519,3811,354,9,1886.0,15,14427.9
11520,3811,322,6,1169.84,5,6668.09
11521,3811,17,3,1889.41,5,5384.82
11522,3812,65,7,1001.49,0,7010.43
11523,3812,94,2,1375.3,0,2750.6
11524,3813,359,2,285.11,0,570.22
11525,3813,487,8,589.34,5,4478.98
11526,3814,435,10,378.01,15,3213.09
11527,3814,151,2,1841.2,15,3130.04
11528,3814,360,10,1455.64,10,13100.76
11529,3815,410,6,1678.97,10,9066.44
11530,3815,258,7,1814.62,15,10796.99
11531,3815,236,1,437.05,20,349.64
11532,3816,156,2,305.76,0,611.52
11533,3816,423,10,1390.22,20,11121.76
11534,3817,392,8,1208.74,15,8219.43
11535,3817,215,10,905.65,10,8150.85
11536,3817,429,8,1387.8,10,9992.16
11537,3817,488,4,1453.55,10,5232.78
11538,3817,72,3,746.15,5,2126.53
11539,3818,176,9,1289.96,5,11029.16
11540,3819,28,8,770.75,0,6166.0
11541,3819,443,9,1361.83,20,9805.18
11542,3819,15,6,1288.98,10,6960.49
11543,3819,237,8,1392.56,15,9469.41
11544,3820,276,10,1707.29,5,16219.26
11545,3820,208,1,604.73,5,574.49
11546,3821,359,8,285.11,0,2280.88
11547,3821,293,1,1009.47,5,959.0
11548,3821,434,4,597.46,15,2031.36
11549,3821,176,4,1289.96,5,4901.85
11550,3821,259,2,837.89,5,1591.99
11551,3822,165,4,1246.99,0,4987.96
11552,3822,89,7,1555.84,20,8712.7
11553,3822,476,7,288.67,10,1818.62
11554,3822,291,5,1997.04,20,7988.16
11555,3823,295,6,1054.79,20,5062.99
11556,3823,101,1,1832.07,20,1465.66
11557,3823,407,3,1788.45,0,5365.35
11558,3823,422,7,1677.38,15,9980.41
11559,3824,260,2,437.01,5,830.32
11560,3825,382,1,349.54,10,314.59
11561,3825,347,6,1882.84,5,10732.19
11562,3825,124,2,1888.05,20,3020.88
11563,3826,62,8,1072.99,5,8154.72
11564,3827,451,8,735.14,15,4998.95
11565,3827,70,2,1958.35,20,3133.36
11566,3828,311,7,944.16,20,5287.3
11567,3829,74,1,1837.01,5,1745.16
